CZJ847A83M;LENS;4H
CZJ901A36V;LENS;4H
CZJ901A36K;MAYENNE;4H
CZJ903A1T0;LENS;4H
CZJ901A373;LENS;4H
CZJ901A37C;MAYENNE;4H
CZJ901A36R;LENS;4H
CZJ901A36J;MAYENNE;4H
CZJ901A379;LENS;4H
CZJ901A36X;MAYENNE;4H
CZJ901A36N;LENS;4H
CZJ901A376;MAYENNE;4H
CZJ851A6C6;LENS;4H
CZJ901A370;MAYENNE;4H
CZJ851A6C5;LENS;4H
CZJ851A7NG;MAYENNE;4H
CZJ851A7NH;LENS;4H
CZJ851A6C4;MAYENNE;4H
CZJ851A58N;LENS;4H
CZJ851A6BJ;MAYENNE;4H
CZJ851A56L;LENS;4H
CZJ851A57A;MAYENNE;4H
CZJ931A75F;LENS;4H
CZJ93806D2;MAYENNE;4H
CZJ931A758;LENS;4H
CZJ938032S;LAVAL;4H
CZ19010081;LENS;4H
CZ190100X6;LENS;4H
CZ1901007L;MAYENNE;4H
CZ190100XB;MAYENNE;4H
CZJ851A562;LENS;4H
CZJ851A7NS;LENS;4H
CZJ851A6BN;MAYENNE;4H
CZJ851A6BF;MAYENNE;4H
CZJ708007M;MAYENNE;J+1
GB8919R8JC;MAYENNE;J+1
GBJ4471PLT;MAYENNE;J+1
CZJ702009W;MAYENNE;J+1
CZJ652058V;MAYENNE;J+1
CZJ7080072;MAYENNE;J+1
CZJ65205A0;MAYENNE;J+1
CZJ64901R1;MAYENNE;J+1
CZJ652059T;MAYENNE;J+1
CZJ1140QY8;MAYENNE;J+1
CZJ709037M;MAYENNE;J+1
37TPD4J;MAYENNE;J+1
CZJ708006E;MAYENNE;4H
CZJ735037N;MAYENNE;4H
CZJ702009R;MAYENNE;4H
GBJ54901DX;MAYENNE;4H
CZJ902A3E8;LENS;4H
CZJ93100WP;MAYENNE;4H
CZJ92801N0;MAYENNE;4H
CZJ93100WM;MAYENNE;4H
CZJ928088L;MAYENNE;4H
CZJ927036J;MAYENNE;4H
CZJ93007VE;LAVAL;4H
GB8919R42T;LENS;4H
CZJ0440FPG;LENS;4H
GB8919R0DX;LENS;4H
GBJ53402K0;LENS;4H
CZJ0440FPC;LENS;4H
818CLJC134;LENS;4H
CZJ628033S;LENS;4H
CZJ628033M;LENS;4H
GB8919R7J3;LENS;4H
GB8919R7D5;LENS;4H
GBJ52002GF;LENS;4H
CZJ834A63B;SARAN;4H
GB8919R8HL;LENS;J+1
GB8919R8H5;LENS;J+1
GB8919R7BH;LENS;J+1
GB8919R7JJ;LENS;J+1
GB8919R78F;LENS;J+1
GB8919R7KP;LENS;J+1
CZJ91706M7;LENS;J+1
GBJ60203ST;LENS;J+1
GB8919R7JP;LENS;J+1
GB8919R7AR;LENS;J+1
GB8919R388;LENS;J+1
GBJ60203SN;LENS;J+1
GBJ50102X8;LENS;J+1
GB8919R7K7;LENS;J+1
GB8919R7FM;LENS;J+1
GB8919R7FY;LENS;J+1
GB8919R7EV;LENS;J+1
CZJ01200FK;LENS;J+1
CZJ703108FZ;LENS;J+1
CQTMS4J;"CESSON SEVIGNE";J+1
1YJFS4J;"CESSON SEVIGNE";J+1
CZJ12604S1;LAVAL;4H
CZJ1340CCQ;LAVAL;4H
CZ183901FC;LENS;4H
CZJ13800FS;LAVAL;4H
CZJ13800FT;MAYENNE;4H
CZJ1340CC2;MAYENNE;4H
CZJ1380RL6;MAYENNE;4H
CZJ13800G2;MAYENNE;4H
CZJ1411356;MAYENNE;4H
CZJ1380RLJ;MAYENNE;4H
CZJ71304NV;LENS;J+1
CZE815001R;LENS;J+1
CZJ1080BTD;LENS;4H
CZJ1080BST;LENS;4H
CZJ1380RM4;MAYENNE;4H
CZJ13800HQ;MAYENNE;4H
CZJ13706Y7;MAYENNE;4H
CZ10070312;MAYENNE;J+1
GB8919R8H6;MAYENNE;J+1
GB8919R7ST;MAYENNE;J+1
GB8919R33S;MAYENNE;J+1
GB8919R348;MAYENNE;J+1
GB8919R8J1;MAYENNE;J+1
GB8919R8JJ;MAYENNE;J+1
GB8919R8J7;MAYENNE;J+1
GB8919R8J5;MAYENNE;J+1
CZJ70800YB;MAYENNE;J+1
CZJ94707TB;MAYENNE;J+1
CZ190201N9;MAYENNE;J+1
CZJ64102D5;MAYENNE;J+1
CZJ0320256;MAYENNE;J+1
GBJ613016R;MAYENNE;J+1
5PR285J;MAYENNE;4H
CZJ137042G;LAVAL;4H
CZJ1410SZV;LAVAL;4H
6PR285J;MAYENNE;4H
CZJ1380RLL;MAYENNE;4H
CZJ1380RLW;MAYENNE;4H
CZJ1340NSC;LAVAL;4H
CZJ13800BP;MAYENNE;4H
CZJ13800C4;MAYENNE;4H
CZJ13800FH;MAYENNE;4H
CZJ13800C5;MAYENNE;4H
CZJ13800BX;MAYENNE;4H
CZJ13800HJ;MAYENNE;4H
CZJ13800HD;MAYENNE;4H
CZJ13800BT;MAYENNE;4H
CZJ13800CH;MAYENNE;4H
CZJ13800HH;MAYENNE;4H
CZJ13800D6;MAYENNE;4H
CZJ13800CD;MAYENNE;4H
CZJ13800CJ;MAYENNE;4H
CZJ13800CV;MAYENNE;4H
CZJ13800HK;LAVAL;4H
CZJ135095Z;MAYENNE;4H
CZJ1350956;LAVAL;4H
CZJ13800BG;MAYENNE;4H
589395J;MAYENNE;4H
GB8919PYWY;MAYENNE;J+1
CZJ21515KT;LAVAL;4H
CZJ21515K7;MAYENNE;4H
CZJ21515MV;LAVAL;4H
CZJ21515MG;LAVAL;4H
CZJ21515JH;LAVAL;4H
CZJ21515JW;LAVAL;4H
CZJ21515NC;LAVAL;4H
CZJ21515KG;LAVAL;4H
CZJ21515KJ;LAVAL;4H
CZJ2120K10;MAYENNE;4H
CZJ212101D;MAYENNE;4H
CZJ21515MW;LAVAL;4H
CZJ21515LF;MAYENNE;4H
CZJ21515KL;MAYENNE;4H
CZJ21515LJ;MAYENNE;4H
CZJ21515L2;MAYENNE;4H
CZJ21515KM;MAYENNE;4H
CZJ21515JZ;MAYENNE;4H
CZJ21515LC;MAYENNE;4H
CZJ21515KQ;MAYENNE;4H
CZJ21515LG;MAYENNE;4H
CZJ21515LB;LAVAL;4H
CZJ2121TKW;LAVAL;4H
CZJ13800FC;LAVAL;4H
CZJ001080S;LENS;4H
989395J;MAYENNE;4H
889395J;MAYENNE;4H
B89395J;MAYENNE;4H
689395J;MAYENNE;4H
CZJ1500HZQ;MAYENNE;4H
1WXKC3J;MERIGNAC;4H
3WXKC3J;MERIGNAC;4H
3XC26D1;MERIGNAC;4H
6S8HY3J;MERIGNAC;4H
CZYKC3J;MERIGNAC;4H
DFSQ35J;MERIGNAC;4H
FFSQ35J;MERIGNAC;4H
HL96C3J;MAYENNE;4H
JVXKC3J;MERIGNAC;4H
CZJ2121TLC;LAVAL;4H
CZJ21801PV;MAYENNE;4H
CZJ21906KC;MAYENNE;4H
CZ22190KYB;LAVAL;4H
CZJ21906KT;LAVAL;4H
CZJ21302N9;LAVAL;4H
CZJ2121TKY;MAYENNE;4H
CZJ1400GD3;MAYENNE;4H
789395J;MAYENNE;4H
CZJ2121TKR;MAYENNE;4H
CZJ21801PF;LAVAL;4H
CZJ21801P9;LAVAL;4H
CZJ21801PK;MAYENNE;4H
CZJ21801PD;MAYENNE;4H
CZJ21801PC;LAVAL;4H
CZJ21801PM;LAVAL;4H
CZJ21801PG;MAYENNE;4H
CZJ218072T;LAVAL;4H
CZJ2180732;MAYENNE;4H
CZJ218089D;MAYENNE;4H
CZJ218089C;LAVAL;4H
CZJ218089H;LAVAL;4H
CZJ218089J;LAVAL;4H
CZJ218072Z;LAVAL;4H
CZJ218072Y;LAVAL;4H
CZJ2180737;MAYENNE;4H
CZJ219088B;LAVAL;4H
CZJ2220K9Q;MAYENNE;4H
CZJ2190883;LAVAL;4H
CZJ2190888;MAYENNE;4H
CZJ21905YY;MAYENNE;4H
CZJ2190884;MAYENNE;4H
CZJ2190889;MAYENNE;4H
CZJ2190887;LAVAL;4H
CZJ93103L7;LENS;J+1
CZJ13706XG;LENS;J+1
CZJ2180734;MAYENNE;J+1
BJ1YB5J;MAYENNE;4H
CZJ2160GG0;LAVAL;4H
CZJ213069D;LAVAL;4H
DJ1YB5J;MAYENNE;4H
CZJ2111FLD;LAVAL;4H
CZJ2180731;LAVAL;4H
CZJ2301S62;LAVAL;4H
CZJ2301S64;LAVAL;4H
CZJ2301S5Z;LAVAL;4H
CZJ2301S5X;LAVAL;4H
CZ100301KA;MAYENNE;J+1
CZJ903A1T1;MAYENNE;4H
1QMRC5J;MAYENNE;4H
9J1YB5J;MAYENNE;4H
CZJ224011Z;LAVAL;4H
CZJ224011Y;LAVAL;4H
G035J4J;MAYENNE;4H
CZJ22606HS;LAVAL;4H
CZJ22606HM;LAVAL;4H
CZJ2390R2G;LAVAL;4H
CZJ2390R15;LAVAL;4H
CZJ2370HRT;MAYENNE;4H
CZJ2370HRZ;MAYENNE;4H
CZJ2310LHV;MAYENNE;4H
CZJ2310LHV;MAYENNE;
CZJ2390R1F;MAYENNE;4H
CZJ2390R1F;MAYENNE;
CZJ2370HS1;MAYENNE;4H
CZJ2370HS4;LAVAL;4H
CZJ2370HRV;MAYENNE;4H
JJZRD5J;MAYENNE;4H
1KZRD5J;MAYENNE;4H
CZJ2470K3K;MAYENNE;4H
CZJ2390R2R;MAYENNE;4H
CZJ2390R18;MAYENNE;4H
CZJ2370HRY;"CESSON SEVIGNE";4H
CZJ2421W0R;MAYENNE;4H
95RJH5J;MAYENNE;4H
5C7125P29K;LAVAL;4H
CZJ24604DJ;MAYENNE;4H
CZJ2470K3F;MAYENNE;4H
CZJ24604DH;MAYENNE;4H
CZJ24604DS;MAYENNE;4H
CZJ24604DR;LAVAL;4H
CZJ24604FJ;MAYENNE;4H
CZJ24604DM;MAYENNE;4H
CZJ2491S70;MAYENNE;4H
CZJ2491S9C;MAYENNE;4H
CZJ24906NZ;MAYENNE;4H
3T1YB5J;LENS;4H
CZJ2470K4Q;MAYENNE;4H
CZJ24604DL;MAYENNE;4H
CZJ2470K4V;MAYENNE;4H
CZJ2500L22;MAYENNE;4H
CZJ2470K4R;MAYENNE;4H
CZJ24604DX;MAYENNE;4H
CZJ2500L20;MAYENNE;4H
B6CYMW1;MAYENNE;4H
CJ1YB5J;MAYENNE;4H
CZJ2500L1S;MAYENNE;4H
CZJ2500L27;MAYENNE;4H
CZJ2500L1T;LAVAL;4H
CZJ2500L1G;LAVAL;4H
CZJ2500L1G;LAVAL;
CZJ1490MT2;LAVAL;"24/7 6R"
CZJ1490MQ7;LAVAL;"24/7 6R"
CZJ1490MRP;MAYENNE;"24/7 6R"
CZJ1490MQ2;MAYENNE;"24/7 6R"
CZJ301038M;MAYENNE;4H
CZJ301038N;MAYENNE;4H
5C7233P1TG;MAYENNE;4H
CZJ30300YT;LAVAL;4H
CZJ30300YZ;MAYENNE;4H
CZJ30300YS;LAVAL;4H
CZJ301038T;LAVAL;4H
CZJ301038Z;LAVAL;4H
CZJ3010391;LAVAL;4H
CZJ00800D0;MAYENNE;J+1
CZJ00800CZ;MAYENNE;J+1
HR90NW1;LAVAL;4H
27CYMW1;MAYENNE;4H
CZJ30300Z4;MAYENNE;4H
CZJ30300Z2;MAYENNE;4H
CZJ31306ZW;MAYENNE;4H
CZJ30300YR;MAYENNE;4H
5S90NW1;LAVAL;4H
CZJ30300Z3;MAYENNE;4H
CZJ313070R;"CESSON SEVIGNE";4H
CZJ3130706;"CESSON SEVIGNE";4H
CZJ933043R;LAVAL;4H
2S6304B237;MAYENNE;4H
2S6243D202;MAYENNE;4H
CZJ31308VS;MAYENNE;4H
CZJ31308W2;"CESSON SEVIGNE";4H
CZJ812AANM;"CESSON SEVIGNE";4H
2J4M94J;MAYENNE;4H
CZJ751A957;MAYENNE;4H
CZJ31308WM;LAVAL;4H
CZJ31308WF;LAVAL;4H
CZJ3130715;LAVAL;4H
CZJ31309CP;LAVAL;4H
CZJ3060CJK;LAVAL;4H
CZJ3210WRF;LAVAL;4H
CZJ320099C;LAVAL;4H
CZJ3130999;MAYENNE;4H
GB8919R8H9;MAYENNE;4H
CZJ3220209;LAVAL;4H
CZJ3210WR7;LAVAL;4H
CZJ71607F7;MAYENNE;4H
CZJ010091W;LENS;4H
CZJ31309B3;LAVAL;4H
CZJ31309CZ;LAVAL;4H
CZJ313099L;MAYENNE;4H
JGVD6X1;LAVAL;4H
47CYMW1;MAYENNE;4H
CZJ13706XR;LENS;4H
CZJ13706XQ;LENS;4H
CZC94803K1;LENS;J+1
CZ10010215;SARAN;J+1
CZJ3280K3Q;MAYENNE;4H
CZJ31308W0;LAVAL;4H
CZJ30300YY;MAYENNE;4H
CZJ31308VN;MAYENNE;4H
CZJ3280K3X;MAYENNE;4H
CZJ3280K3V;MAYENNE;4H
CZJ3280K3R;MAYENNE;4H
CZJ3280K3P;MAYENNE;4H
CZJ3280K3W;MAYENNE;4H
CZJ32704HB;LENS;4H
CZJ32704JF;LENS;4H
7CT6WX1;LAVAL;4H
6CT6WX1;MAYENNE;4H
CZJ32603WJ;MAYENNE;4H
CZJ32603WD;MAYENNE;4H
CZJ0460VHQ;LAVAL;4H
CZJ1410T14;LAVAL;4H
CZJ33007QY;MAYENNE;4H
CZJ32908CB;MAYENNE;4H
CZJ33007QW;MAYENNE;4H
CZJ33007QX;LAVAL;4H
CZJ33007R0;MAYENNE;4H
CZJ32908CQ;MAYENNE;4H
CZJ33007QT;LAVAL;4H
CZJ3320KJM;LENS;4H
CZJ30300YQ;LAVAL;4H
G9M6WX1;MAYENNE;4H
CZJ32706HR;LAVAL;4H
CZJ32706HP;MAYENNE;4H
B9M6WX1;MAYENNE;4H
CZJ32706HL;MAYENNE;4H
CZJ33401Q1;MAYENNE;4H
CZJ334015H;MAYENNE;4H
CZJ3422JYH;MAYENNE;4H
CZJ3290FPN;MAYENNE;4H
CZJ34003HR;MAYENNE;4H
CZJ34003HH;MAYENNE;4H
CZJ3422KBP;LAVAL;4H
CZJ3422KBN;MAYENNE;4H
CZJ3290FPK;MAYENNE;4H
CZJ3290FNB;MAYENNE;4H
CZJ3290FPQ;MAYENNE;4H
CZJ3290FPB;MAYENNE;4H
CZJ3290FPM;MAYENNE;4H
CZJ3290FPL;MAYENNE;4H
CZJ3290FPJ;MAYENNE;4H
CZJ3422KBM;LAVAL;4H
CZJ34700L1;LAVAL;4H
CZJ34700KZ;LAVAL;4H
CZJ34700KY;LAVAL;4H
CZJ34700L2;LAVAL;4H
CZJ347096F;LAVAL;4H
CZJ347096R;LAVAL;4H
CZJ34003J0;MAYENNE;4H
CZJ34003J2;MAYENNE;4H
CZJ812A5T8;"CESSON SEVIGNE";J+1
CZJ34003J4;MAYENNE;4H
CZJ34003HB;MAYENNE;4H
CZJ35001C5;MAYENNE;4H
CZJ3510B24;MAYENNE;4H
CZJ3510B23;LENS;4H
CZJ4030P4L;LENS;4H
CZJ4030P3Z;LENS;4H
CZJ4030P45;LENS;4H
CZJ4030P3W;LENS;4H
CZJ351028B;LAVAL;4H
CZJ351028T;LAVAL;4H
CZJ351028M;LAVAL;4H
CZJ351028C;LAVAL;4H
CZJ351028J;LAVAL;4H
CZ2347155S;MAYENNE;4H
2S6351B309;LAVAL;4H
2S6348C073;LAVAL;4H
2S6351B310;LAVAL;4H
2S6351B306;MAYENNE;4H
2S6348D114;LAVAL;4H
2S6348D041;MAYENNE;4H
CZJ35001BL;LAVAL;J+1
CZJ7510323;MAYENNE;J+1
JM6DM4J;MAYENNE;J+1
GM6DM4J;MAYENNE;J+1
HM6DM4J;MAYENNE;J+1
CZJ94509AB;MAYENNE;J+1
CZJ94509A5;MAYENNE;J+1
CZJ945099Y;MAYENNE;J+1
CZJ351096M;LAVAL;4H
CZJ3510B2B;LAVAL;4H
CZJ413055H;LAVAL;4H
CZJ413055K;MAYENNE;4H
CZJ413055J;MAYENNE;4H
CZJ413055G;MAYENNE;4H
CZJ409046S;MAYENNE;4H
CZJ34809CN;MAYENNE;4H
CZJ34809C7;MAYENNE;4H
CZJ34809CJ;MAYENNE;4H
CZJ34809CB;LAVAL;4H
CZJ34809CM;MAYENNE;4H
CZJ0460VJH;MAYENNE;4H
CZJ40802BX;LAVAL;4H
CZC827586N;LAVAL;4H
CZ24120GYV;MAYENNE;4H
CZ24120GYX;MAYENNE;4H
CZJ4030P4C;MAYENNE;4H
CZJ4030P40;LAVAL;4H
7XJ2KY1;MAYENNE;4H
GYJ2KY1;MAYENNE;4H
CZJ41600GG;LAVAL;4H
CZJ41603DD;LAVAL;4H
CZJ41501NM;MAYENNE;4H
CZJ4030P4N;LAVAL;4H
CZJ41600GB;LAVAL;4H
CZJ4090320;LAVAL;4H
CZJ42303FL;MAYENNE;4H
CZJ3510B22;LAVAL;4H
CZJ42303FM;MAYENNE;4H
CZJ41504H1;MAYENNE;4H
CZJ41600GK;MAYENNE;4H
CZJ41604PF;LAVAL;4H
CZJ42201KP;MAYENNE;4H
CZJ42001YK;LAVAL;4H
CZJ35001C7;MAYENNE;4H
CZJ32900PQ;MAYENNE;4H
CZJ32900R7;MAYENNE;4H
CZJ41600GD;MAYENNE;4H
CZJ41600GF;MAYENNE;4H
CZJ42201DN;MAYENNE;4H
CZJ4160263;MAYENNE;4H
CZJ42001FY;MAYENNE;4H
JZ2HW4J;MAYENNE;J+1
FZJ2KY1;MAYENNE;4H
CZJ223025M;LAVAL;4H
F0K2KY1;MAYENNE;4H
HD72302;MAYENNE;4H
CZJ42301GD;LAVAL;4H
CZJ42500GY;LAVAL;4H
CZJ42301G6;LAVAL;4H
CZJ35001BM;LENS;4H
CZJ42500GZ;LAVAL;4H
CZ244003JM;MAYENNE;4H
CZ244003JD;MAYENNE;4H
CZJ42701XW;MAYENNE;4H
CZJ42701XV;LAVAL;4H
CZJ44105V1;LAVAL;4H
CZ244320KT;MAYENNE;4H
GB8829WM5X;MAYENNE;J+1
GB8949BRRF;MAYENNE;J+1
GB8947A902;MAYENNE;J+1
GB8829WM60;MAYENNE;J+1
GB8829WM63;MAYENNE;J+1
GB803340P1;MAYENNE;J+1
GB803340NT;MAYENNE;J+1
CZJ44801G3;MAYENNE;4H
C7FMH5J;MAYENNE;4H
B7FMH5J;MAYENNE;4H
4D2YH5J;MAYENNE;4H
3D2YH5J;MAYENNE;4H
5D2YH5J;MAYENNE;4H
75RJH5J;MAYENNE;4H
B5RJH5J;MAYENNE;4H
C5RJH5J;MAYENNE;4H
65RJH5J;MAYENNE;4H
" 85RJH5J";MAYENNE;4H
CZ3222KC9D;LAVAL;4H
3UV728N09C;MAYENNE;4H
CZJ64006RN;MAYENNE;4H
CZJ64006RT;MAYENNE;4H
CZJ64906UY;MAYENNE;4H
CZJ64906V5;MAYENNE;4H
GB8724JDS2;MAYENNE;4H
CZ190100XF;MAYENNE;4H
CZC82116LW;MAYENNE;J+1
CZJ0430CSZ;LAVAL;4H
CZJ107084Z;LAVAL;4H
CZJ10808G4;LAVAL;4H
GB8919R7JE;LENS;4H
CZ19010128;MAYENNE;4H
CZJ912A3BX;MAYENNE;J+1
CZJ10808GG;MAYENNE;4H
CZ24470C2G;MAYENNE;4H
CZJ44802P7;MAYENNE;4H
CZJ43301FZ;MAYENNE;4H
CZJ44801G0;MAYENNE;4H
CZJ441018H;MAYENNE;4H
CZJ3060CHR;LAVAL;4H
CZJ0320FY5;MAYENNE;4H
CZJ817A4RT;MAYENNE;4H
J00CLK892F;SARAN;J+1
CZJ944032V;MAYENNE;J+1
CZJ840A1TB;MAYENNE;J+1
CZJ003081Y;LAVAL;J+1
733ZL4J;LAVAL;J+1
633ZL4J;LAVAL;J+1
CZ100301K3;MAYENNE;J+1
CZJ64208DF;MAYENNE;J+1
CZ20091MGH;MAYENNE;J+1
D34FZ0J;MAYENNE;J+1
CZJ840A1U0;MAYENNE;J+1
CZJ12604R0;MAYENNE;J+1
CZJ946066C;MAYENNE;J+1
2S6338D153;MAYENNE;4h
2S6338D159;MAYENNE;4h
2S6441D048;MAYENNE;4h
2S6447D206;MAYENNE;4h
CZJ44802PD;LAVAL;4H
CZJ44802PF;LAVAL;4H
CZJ50109ZJ;LAVAL;4H
CZJ50109Z8;LAVAL;4H
CZJ502024M;LAVAL;4H
CZJ502024P;LAVAL;4H
FL3W11J;SARAN;J+1
CZC7475HM5;SARAN;J+1
GBJ53800ZD;SARAN;J+1
CZJ4420BWY;LENS;4H
CZJ4420BX0;LENS;4H
CZJ44005QP;LENS;4H
2S6441D044;MAYENNE;4H
2S6441D046;LAVAL;4H
2S6441D047;LAVAL;4H
2S6447D207;LAVAL;4H
CZC8480H2Y;MAYENNE;J+1
CZ10010207;MAYENNE;J+1
CZJ70704ER;MAYENNE;J+1
CZ100301JY;MAYENNE;J+1
DRN3Q4J;MAYENNE;4H
CZJ70602MH;MAYENNE;J+1
CZ100301KG;MAYENNE;J+1
CZ10010205;MAYENNE;J+1
CZ10010214;MAYENNE;J+1
CZ1001021C;MAYENNE;J+1
CZ10010210;MAYENNE;J+1
CZ100301JU;MAYENNE;J+1
CZJ94704PJ;MAYENNE;J+1
CZJ94509A4;MAYENNE;J+1
J44Z752;MAYENNE;4H
2JKZD52;MAYENNE;4H
JHKZD52;MAYENNE;4H
FHKZD52;MAYENNE;4H
CZJ62901HD;MAYENNE;J+1
CZJ103013G;laval;4H
4FF9G52;LAVAL;4H
2DF9G52;LAVAL;4H
HDF9G52;LAVAL;4H
CFF9G52;LAVAL;4H
CZJ103014Q;MAYENNE;4H
CZJ1140CHG;MAYENNE;4H
CZJ1380RLD;MAYENNE;4H
CZJ1380RLG;MAYENNE;4H
CZJ32704JS;SARAN;4H
C5WJQ52;SARAN;4H
46WJQ52;SARAN;4H
86WJQ52;SARAN;4H
73GN762;LAVAL;4H
G1GN762;MAYENNE;4H
DK9VD52;LENS;4H
6K9VD52;LENS;4H
4K9VD52;LENS;4H
FD9VD52;LENS;4H
B977302;LAVAL;4H
CZJ70805VT;MAYENNE;J+1
CZJ8290048;LENS;J+1
CZJ44801G1;"PARIS cedex 13";4H
CZJ32704HQ;"PARIS cedex 13";4H
CZJ32704J9;"PARIS cedex 13";4H
CZJ73300B0;LENS;4H
J00ALGP53J;MAYENNE;4H
CZJ24604FK;MAYENNE;4H
9P8NS62;LAVAL;4H
9P6MS62;LAVAL;4H
CZJ533016V;MAYENNE;4H
6JLFF62;LAVAL;4H
6Z5NL82;LAVAL;4H
6Z6RL82;LAVAL;4H
7W0LL82;LAVAL;4H
7W0NL82;LAVAL;4H
6JJTG62;LAVAL;4H
6JZTG62;LAVAL;4H
CZJ53006LR;LAVAL;4H
CX8DF62;LAVAL;4H
CX8RS62;LAVAL;4H
DJHTS62;LAVAL;4H
DJHKF62;LAVAL;4H
6JZXG62;LAVAL;4H
3KKQL82;LAVAL;4H
6Z5JL82;MAYENNE;4H
6Z3RL82;LAVAL;4H
7W0KL82;MAYENNE;4H
7W0PL82;MAYENNE;4H
7W0ML82;MAYENNE;4H
CX8NS62;MAYENNE;4H
DJHTM62;MAYENNE;4H
FZPNL82;MAYENNE;4H
CZJ53006LQ;MAYENNE;4H
CZJ5420FHN;MAYENNE;4H
CZJ5420FHC;MAYENNE;4H
FZNNL82;MAYENNE;"4H "
4M5N992;MAYENNE;4H
4M6L992;MAYENNE;4H
GB8919R8JT;MAYENNE;J+1
CZJ549060H;LAVAL;4H
80XBCC2;LAVAL;4H
81L8CC2;MAYENNE;4H
81MCCC2;LAVAL;4H
H1B9Z72;LENS;4H
H1BDF62;LENS;4H
DRK1VB2;MAYENNE;4H
D8JFCC2;LAVAL;4H
D8HBCC2;MAYENNE;4H
1Y3HWC2;MAYENNE;4H
1XT6WC2;MAYENNE;4H
1Y6DWC2;MAYENNE;4H
1XW9WC2;MAYENNE;4H
1Y5DWC2;MAYENNE;4H
CZJ5490H99;LAVAL;4H
CZJ5490H98;LAVAL;4H
9KW9CC2;MAYENNE;4H
GHF58C2;MAYENNE;4H
CZJ6090DL5;MAYENNE;4H
HD1L992;MAYENNE;4H
F73JDD2;MAYENNE;
F8HFDD2;MAYENNE;
F6SHDD2;MAYENNE;
F6THDD2;MAYENNE;
F6Q8DD2;LAVAL;
F8H8DD2;LAVAL;
F8HBDD2;LAVAL;
F6RFDD2;LAVAL;
HD1NL82;LAVAL;4H
HD1P992;LAVAL;4H
63TQGD2;MAYENNE;4H
63RVGD2;MAYENNE;4H
HD1PS62;MAYENNE;4H
CZ100101ZV;MAYENNE;J+1
65H0HD2;LAVAL;4H
65C0HD2;LAVAL;4H
65JWGD2;LAVAL;4H
65DVGD2;LAVAL;4H
63WVGD2;LAVAL;4H
63TXGD2;LAVAL;4H
65FSGD2;LAVAL;4H
63VRGD2;MAYENNE;4H
63XSGD2;MAYENNE;4H
2QT39F2;LAVAL;4H
2QTY8F2;LAVAL;4H
2QSY8F2;LAVAL;4H
2QS49F2;LAVAL;4H
2QS29F2;MAYENNE;4H
2QT09F2;MAYENNE;4H
